pair_id,candidate_id,cx,cy,corr_score,fft_intensity_score,fft_gradient_score,peak_margin,psr,context_32,context_64,context_128,phase_dx,phase_dy,phase_residual,scale_consistency,rotation_consistency,periodicity_distance,periodicity_index,template_residual,edge_similarity,center_prior,PACE_score,score_combined,correct
pair_002,8,876.5,109.5,0.7016916871070862,0.7016916871070862,0.4656507968902588,9.5367431640625e-05,2.020707845687866,0.497536946520614,0.3910036357569393,0.2209710699444121,4.0,-4.0,0.0534660592675209,0.0,0.0,0.0,0.751104497258775,2350.372802734375,0.0,542.4412410574993,0.8093841671943665,0.3138225797962599,0
pair_002,9,111.5,321.5,0.7015963196754456,0.7015963196754456,0.4762413799762726,0.000190794467926,2.0417912006378174,0.3860735727047382,0.4871634914074911,-0.0881219679269647,-3.0,0.0,0.0371669344604015,0.0,0.0,0.0,0.751104497258775,2528.419189453125,0.0,427.544734501549,0.809252142906189,0.3780468357165492,0
pair_002,10,650.5,56.5,0.7014055252075195,0.7014055252075195,0.4676634073257446,8.869171142578125e-05,2.0565826892852783,0.503025738960391,0.3428812250845132,0.7065332728350578,0.0,0.0,0.0436847694218158,0.0,0.0,0.0,0.751104497258775,2402.0576171875,0.0,468.3401541614812,0.8089830875396729,0.55067245842105,0
pair_002,11,641.5,676.5,0.7013168334960938,0.7013168334960938,0.4719651639461517,0.0003763437271118,2.0275368690490723,0.3927897315103131,0.5149069636514042,0.3473055641763872,3.0,0.0,0.0438438765704631,0.0,0.0,0.0,0.751104497258775,2395.1796875,0.0,226.21781539038875,0.8088698387145996,0.5033946320993423,0
pair_002,12,848.5,301.5,0.7009404897689819,0.7009404897689819,0.4622884094715118,0.0001790523529052,2.07244610786438,0.4256168094384582,0.4864329790007057,0.2808966096333273,3.0,0.0,0.038770567625761,0.0,0.0,0.0,0.751104497258775,2347.30322265625,0.0,401.066702681736,0.8083347082138062,0.4594939477831701,0
pair_002,13,709.5,132.5,0.7007614374160767,0.7007614374160767,0.4651371240615845,0.0001117587089538,2.0278513431549072,0.4198372303325468,0.474800884491215,0.3218204674133904,4.0,2.0,0.040544107556343,0.0,0.0,0.0,0.751104497258775,2389.979736328125,0.0,423.02068507343705,0.8081002235412598,0.4059483220812806,0
pair_002,14,704.5,99.5,0.7006496787071228,0.7006496787071228,0.4626723825931549,0.0001248121261596,2.024329423904419,0.4621076499271069,0.4425798327547889,0.2195425755408894,2.0,4.0,0.0379667058587074,0.0,0.0,0.0,0.751104497258775,2412.478271484375,0.0,449.6893372095896,0.8079330921173096,0.3789393411087739,0
pair_002,15,444.5,316.5,0.7005248665809631,0.7005248665809631,0.4734894633293152,0.0001080632209777,2.036292314529419,0.4406458996503998,0.4124938648286195,0.7081801550513697,1.0,-3.0,0.0455083586275577,0.0,0.0,0.0,0.751104497258775,2473.865234375,0.0,191.7094155225559,0.8077771067619324,0.5588250770325509,0
pair_002,16,319.5,94.5,0.7004168033599854,0.7004168033599854,0.4541622698307037,0.0001952648162841,2.018429756164551,0.4152656766786526,0.4891645842550273,0.3506316225238989,-3.0,-1.0,0.0413478165864944,0.0,0.0,0.0,0.751104497258775,2456.63525390625,0.0,443.858648670948,0.807610034942627,0.4597002174553874,0
pair_002,17,734.5,482.5,0.7002215385437012,0.7002215385437012,0.4646442532539367,2.4557113647460938e-05,2.153364896774292,0.4621511045144739,0.3888145085955582,0.7080530030244357,0.0,3.0,0.0392795503139495,0.0,0.0,0.0,0.751104497258775,2351.103271484375,0.0,235.15207845137155,0.807331919670105,0.5551616030686858,0
pair_002,18,424.5,537.5,0.7001969814300537,0.7001969814300537,0.4528040885925293,0.0001544952392578,2.1506266593933105,0.4434227744128265,0.4713321664566686,0.2898202375102424,4.0,-4.0,0.0426048636436462,0.0,0.0,0.0,0.751104497258775,2445.95703125,0.0,84.30005931196015,0.8073039054870605,0.4106355175427786,0
