pair_id,set_type,gt_found,corr_score,psr,peak_margin,context_32,context_64,context_128,context_score,phase_residual,phase_penalty,template_residual,center_prior,ambiguity_index,est_scale,est_theta
pair_062,SetA,1,0.7710822820663452,2.5527915954589844,-0.00521397590637207,0.8201829252559736,0.8170372877268959,0.8033603566405985,0.8121956427981925,0.04272022098302841,0.125,2475.067138671875,99.40321926376429,0.903350465304113,8.299999999999999,-2.5
pair_063,SetA,1,0.8808350563049316,2.7185893058776855,0.024140357971191406,0.6719577706186217,0.7243734893499231,0.7856147624956772,0.7383868548619644,0.08763104677200317,0.05,1847.076171875,25.894014752448104,0.9892642906081587,11.499999999999998,2.75
pair_064,SetA,1,0.7883634567260742,2.59993577003479,0.010840773582458496,0.5974965991647814,0.6896234195664819,0.6916964269458594,0.6720272584378928,0.05368779972195625,0.05,2318.235107421875,118.51160280748886,0.8409398203336508,9.399999999999999,3.25
pair_065,SetA,1,0.8831689357757568,2.5683698654174805,0.01054847240447998,0.7150885690540312,0.8019670497846413,0.8512657188351113,0.8043108212587073,0.1593584269285202,0.0,1767.53466796875,163.4457096408468,0.8353616952896118,11.999999999999998,-3.25
pair_066,SetA,1,0.7866162061691284,2.6147096157073975,0.0008887052536010742,0.7633102825892021,0.7629420779815762,0.6462610518232005,0.7163433084397511,0.06255033612251282,0.05,2316.033203125,73.824115301167,0.9820208100700378,10.199999999999998,-0.5
pair_067,SetA,1,0.8576924204826355,1.79981529712677,5.125999450683594e-05,0.8363636357482186,0.8342390950915134,0.8148903324236764,0.8269244981557197,0.10055170953273773,0.05,1997.7674560546875,65.7419196555744,0.8919546700847357,9.299999999999997,4.0
pair_068,SetA,1,0.7531512379646301,2.0283830165863037,0.004854440689086914,0.7333738969301098,0.7390006550087936,0.48934342252304924,0.6380124103987591,0.05167531967163086,0.05,2508.721923828125,154.26276284314372,0.8630338571254287,10.899999999999999,4.5
pair_069,SetA,1,0.8733513951301575,3.2413249015808105,0.003603696823120117,0.871061490684002,0.8564151101944008,0.8579030003264609,0.859939542345145,0.13698428869247437,0.05,1898.0328369140625,61.26989472816156,0.8511663088489632,8.799999999999999,0.5
pair_070,SetB,1,0.39192333817481995,2.1424639225006104,-0.014456748962402344,0.3923782319914604,0.3740214016053059,0.3751384470647332,0.3781395858663077,0.042370643466711044,0.16249999999999998,5440.2724609375,166.14000120380402,0.9311994148507554,10.699999999999998,-3.75
pair_071,SetB,1,0.8054103851318359,2.376577377319336,0.01002734899520874,0.7082722765041438,0.7801122238838201,0.7312116351154561,0.7461839989005392,0.08841580897569656,0.05,2836.654296875,95.0,0.8887892771570555,10.199999999999998,1.0
pair_072,SetB,1,0.3537423610687256,1.9989415407180786,-0.01382589340209961,0.25177076541296023,0.20761153764936113,0.23074749765330163,0.22569776720365717,0.03755977004766464,0.0875,4530.71337890625,153.52524222420234,1.021066920742087,10.399999999999999,-0.75
pair_073,SetB,1,0.7459096312522888,2.345762252807617,-0.0032314658164978027,0.7340061947474384,0.7304420046431342,0.6758882238539916,0.709333330348338,0.05657769739627838,0.05,3909.09765625,66.48308055437865,0.9032451824277754,10.899999999999999,1.0
pair_074,SetB,1,0.5757014155387878,2.6540613174438477,0.0003318190574645996,0.5104147967606822,0.5799971607149184,0.5584227744533494,0.5574509334194435,0.03724385052919388,0.05,3289.185302734375,53.600373133029585,0.887015590066661,8.799999999999999,-1.5
pair_075,SetB,1,0.6950120329856873,1.5085103511810303,0.000989675521850586,0.6893788427946923,0.6544683001976404,0.6198468910474988,0.6476018450569941,0.05135846138000488,0.05,2164.706787109375,190.68298298484845,0.9274029361071899,10.399999999999999,0.75
pair_076,SetB,1,0.24525168538093567,1.7073700428009033,-0.0010019093751907349,0.25589091283241444,0.23597365418675278,0.19131583970802082,0.22209398012439235,0.02927711233496666,0.19366069605669878,2702.70458984375,193.238194982255,0.9084841671281844,10.899999999999999,1.0
pair_077,SetB,1,0.748019278049469,2.187958002090454,0.0018019676208496094,0.6858060836570194,0.7472330056435338,0.714707331478244,0.721937351580115,0.07287085056304932,0.09358541225631423,2632.963134765625,75.0,0.902468043133522,11.599999999999998,-3.5
pair_078,SetB,1,0.5785106420516968,2.5323646068573,0.0034112930297851562,0.5803546434036035,0.6187695441746134,0.6029806337305634,0.6047709998427915,0.038184020668268204,0.125,2593.838134765625,65.19202405202648,0.9365887496721067,8.799999999999999,3.75
pair_079,SetB,1,0.7923539876937866,2.13651704788208,-0.006828963756561279,0.7890278126869105,0.7783175455333973,0.724463129221622,0.7589178324393899,0.08567235618829727,0.05,3156.480712890625,63.150613615387776,0.9032891890437457,9.599999999999998,2.0
pair_080,SetB,1,0.4457893371582031,2.5126914978027344,-0.008159905672073364,0.330814482962221,0.3463231991596394,0.420098555215657,0.37273159834256275,0.04170753434300423,0.05,2975.707275390625,176.81911661356077,0.9402446781214883,11.099999999999998,2.0
pair_081,SetB,1,0.7410194873809814,2.382174253463745,-0.010251820087432861,0.6564254296899277,0.6893196876415979,0.6624547470035526,0.6719948597960457,0.06596411019563675,0.05,3137.115234375,128.6642918606402,0.8164246109027313,9.499999999999998,0.75
pair_082,SetB,1,0.5900941491127014,2.0519611835479736,-0.0005761981010437012,0.46112761057025403,0.43029542147063465,0.5812777986898922,0.49685481017826155,0.03184150531888008,0.12961646096066226,3995.43994140625,68.5054742338158,0.9746333435143568,8.2,-3.0
