pair_id,set_type,d_th,cand_th,gt_err,score_A,score_B,score_C,score_D,score_E,score_interp_area,score_interp_cubic,score_interp_linear
pair_033,SetA,-0.25,1.45,0.27611927717002804,0.8773919939994812,0.6559436917304993,0.8109574675559997,0.7666677832603455,0.6559435725212097,0.8109574675559997,0.7542596220970152,0.760317039489746
pair_033,SetA,-0.2,1.5,0.226119277170028,0.8790320158004761,0.6608244180679321,0.813569700717926,0.7699281573295593,0.6608242988586426,0.813569700717926,0.7564150750637054,0.7624179899692536
pair_033,SetA,-0.15000000000000002,1.5499999999999998,0.17611927717002818,0.8803322315216064,0.6644887924194336,0.815579217672348,0.7724105417728424,0.6644888520240784,0.815579217672348,0.7583621561527252,0.7641851842403411
pair_033,SetA,-0.10000000000000003,1.5999999999999999,0.12611927717002813,0.8812495470046997,0.6671078205108643,0.8170069754123687,0.7741785943508148,0.6671076416969299,0.8170069754123687,0.7595055818557739,0.7653596699237823
pair_033,SetA,-0.050000000000000044,1.65,0.07611927717002809,0.8819369077682495,0.6687906384468079,0.8179930806159973,0.7753638625144958,0.6687908172607422,0.8179930806159973,0.7609921813011169,0.7666120171546936
pair_033,SetA,-5.551115123125783e-17,1.7,0.026119277170028043,0.8822016716003418,0.6693980097770691,0.81836057305336,0.7757998406887054,0.6693980097770691,0.81836057305336,0.7618402540683745,0.7673091411590576
pair_033,SetA,0.04999999999999993,1.75,0.023880722829972,0.8821291327476501,0.6688715219497681,0.8181518495082855,0.7755003273487091,0.6688715219497681,0.8181518495082855,0.761868417263031,0.7671672701835632
pair_033,SetA,0.09999999999999992,1.7999999999999998,0.07388072282997182,0.8817422389984131,0.6670935153961182,0.8173476397991181,0.774417906999588,0.6670935750007629,0.8173476397991181,0.7613871276378631,0.7666454970836639
pair_033,SetA,0.1499999999999999,1.8499999999999999,0.12388072282997187,0.8810430765151978,0.6644460558891296,0.8160639345645905,0.7727445065975189,0.6644459366798401,0.8160639345645905,0.7605085909366608,0.7658067166805267
pair_033,SetA,0.1999999999999999,1.9,0.1738807228299719,0.8800498247146606,0.6612135171890259,0.814398968219757,0.770631730556488,0.6612136363983154,0.814398968219757,0.7593029320240021,0.7646596014499664
pair_033,SetA,0.24999999999999983,1.9499999999999997,0.22388072282997173,0.8787413239479065,0.6568570137023926,0.8121760129928588,0.7677991390228271,0.6568569540977478,0.8121760129928588,0.7571070790290831,0.7625404596328735
pair_033,SetA,0.2999999999999999,1.9999999999999998,0.2738807228299718,0.8771536946296692,0.6516910195350647,0.8095148742198943,0.7644223272800446,0.6516909599304199,0.8095148742198943,0.7535314977169036,0.7589666008949278
pair_035,SetA,-0.3,1.9999999999999998,0.2844484698658951,0.8377424478530884,0.6378386616706848,0.7777713119983672,0.7377905547618866,0.6378386616706848,0.7777713119983672,0.6969629943370819,0.70305894613266
pair_035,SetA,-0.25,2.05,0.23444846986589507,0.8388079404830933,0.6399588584899902,0.7791531801223754,0.739383339881897,0.6399587392807007,0.7791531801223754,0.6980558514595031,0.7042030453681944
pair_035,SetA,-0.2,2.0999999999999996,0.18444846986589525,0.8396615982055664,0.6418993473052979,0.7803329050540924,0.7407804429531097,0.6418992877006531,0.7803329050540924,0.6985147953033447,0.7046784222126006
pair_035,SetA,-0.15000000000000002,2.15,0.13444846986589498,0.8403198719024658,0.6431566476821899,0.7811708688735961,0.7417382001876831,0.6431565284729004,0.7811708688735961,0.6992109537124633,0.7054284870624541
pair_035,SetA,-0.10000000000000003,2.1999999999999997,0.08444846986589516,0.8407487273216248,0.6438390612602234,0.7816758453845978,0.7422939240932465,0.6438391208648682,0.7816758453845978,0.6994089722633362,0.7054639875888824
pair_035,SetA,-0.050000000000000044,2.25,0.03444846986589489,0.8410128951072693,0.6439705491065979,0.7819002091884613,0.742491751909256,0.6439706087112427,0.7819002091884613,0.6993442118167876,0.7054260969161986
pair_035,SetA,-5.551115123125783e-17,2.3,0.01555153013410493,0.8411705493927002,0.6441510319709778,0.7820646584033966,0.7426607310771942,0.6441509127616882,0.7820646584033966,0.69891397356987,0.7052187442779541
pair_035,SetA,0.04999999999999993,2.3499999999999996,0.06555153013410475,0.8410484194755554,0.6433768272399902,0.7817469239234924,0.7422125935554504,0.6433767676353455,0.7817469239234924,0.6985668122768401,0.7050622940063476
pair_035,SetA,0.09999999999999992,2.4,0.11555153013410502,0.8407713770866394,0.6425369381904602,0.7813010454177856,0.7416541576385498,0.6425369381904602,0.7813010454177856,0.6979973018169403,0.7042582690715788
pair_035,SetA,0.1499999999999999,2.4499999999999997,0.16555153013410484,0.840318500995636,0.6412301063537598,0.7805919468402862,0.7407742440700531,0.6412299871444702,0.7805919468402862,0.6969185650348663,0.7030767023563385
pair_035,SetA,0.1999999999999999,2.4999999999999996,0.21555153013410466,0.8397554755210876,0.6398155093193054,0.7797734677791595,0.7397854626178741,0.6398154497146606,0.7797734677791595,0.6952630877494812,0.7014071822166443
pair_035,SetA,0.24999999999999983,2.55,0.26555153013410493,0.8391023874282837,0.637751042842865,0.7786969661712646,0.738426685333252,0.6377509832382202,0.7786969661712646,0.692937582731247,0.6992836415767669
pair_035,SetA,0.2999999999999999,2.5999999999999996,0.31555153013410475,0.8381995558738708,0.6354615688323975,0.7773781418800354,0.7368305325508118,0.6354615092277527,0.7773781418800354,0.6903587937355041,0.6967261910438537
pair_037,SetA,-0.3,-4.5,0.2995234894709462,0.8378558158874512,0.6086772084236145,0.7691022515296936,0.7232665419578552,0.6086772680282593,0.7691022515296936,0.6927370846271514,0.6986106872558593
pair_037,SetA,-0.25,-4.45,0.24952348947094638,0.8387819528579712,0.6108644008636475,0.770406687259674,0.7248231768608093,0.6108644008636475,0.770406687259674,0.6952472031116484,0.7008509337902069
pair_037,SetA,-0.2,-4.4,0.19952348947094656,0.839534342288971,0.6125441789627075,0.7714372575283049,0.7260392010211945,0.612544059753418,0.7714372575283049,0.6977907776832579,0.7031745791435242
pair_037,SetA,-0.15000000000000002,-4.3500000000000005,0.14952348947094674,0.8400446176528931,0.6136367917060852,0.7721222519874573,0.7268406748771667,0.6136367321014404,0.7721222519874573,0.6995232939720153,0.7048888623714447
pair_037,SetA,-0.10000000000000003,-4.3,0.09952348947094602,0.8404375314712524,0.6145474910736084,0.7726705729961394,0.7274926006793976,0.6145476698875427,0.7726705729961394,0.7009849905967711,0.7064593911170959
pair_037,SetA,-0.050000000000000044,-4.25,0.0495234894709462,0.8406439423561096,0.6151177287101746,0.7729860603809356,0.7278808057308197,0.6151176691055298,0.7729860603809356,0.7020044624805449,0.7074934601783752
pair_037,SetA,-5.551115123125783e-17,-4.2,0.0004765105290536198,0.840674877166748,0.6151275038719177,0.773010629415512,0.7279011309146881,0.6151273846626282,0.773010629415512,0.7032145977020263,0.7086666762828826
pair_037,SetA,0.04999999999999993,-4.15,0.05047651052905344,0.8405429124832153,0.6151345372200012,0.7729203820228576,0.7278386950492859,0.6151344776153564,0.7729203820228576,0.70399352312088,0.7093454480171203
pair_037,SetA,0.09999999999999992,-4.1000000000000005,0.10047651052905326,0.8403165936470032,0.6151950359344482,0.77278014421463,0.7277558445930481,0.615195095539093,0.77278014421463,0.7054224252700805,0.7102856338024139
pair_037,SetA,0.1499999999999999,-4.050000000000001,0.1504765105290531,0.8398955464363098,0.614884078502655,0.772392052412033,0.7273897230625153,0.6148838996887207,0.772392052412033,0.7054967284202576,0.710213017463684
pair_037,SetA,0.1999999999999999,-4.0,0.2004765105290538,0.8393557667732239,0.6143916249275208,0.7718665242195129,0.7268736958503723,0.6143916249275208,0.7718665242195129,0.7047248423099517,0.7094539046287537
pair_037,SetA,0.24999999999999983,-3.95,0.2504765105290536,0.8386398553848267,0.6136084198951721,0.7711303889751433,0.7261240780353546,0.6136083006858826,0.7711303889751433,0.7033563494682312,0.708041077852249
pair_037,SetA,0.2999999999999999,-3.9000000000000004,0.30047651052905344,0.8377636075019836,0.6129524111747742,0.7703203022480011,0.7253580987453461,0.6129525899887085,0.7703203022480011,0.7003620862960814,0.7053502023220062
pair_039,SetA,-0.3,-4.0,0.289667439819989,0.8634997606277466,0.6364397406578064,0.795381736755371,0.7499697208404541,0.6364396810531616,0.795381736755371,0.7347070753574372,0.7397540271282195
pair_039,SetA,-0.25,-3.95,0.23966743981998917,0.8647213578224182,0.6401193141937256,0.7973407804965972,0.7524203956127167,0.6401194334030151,0.7973407804965972,0.7371117711067199,0.7420243501663207
pair_039,SetA,-0.2,-3.9000000000000004,0.18966743981998935,0.8656836748123169,0.642890453338623,0.7988457441329955,0.7542871236801147,0.6428905725479126,0.7988457441329955,0.7385046958923339,0.7435800790786742
pair_039,SetA,-0.15000000000000002,-3.85,0.13966743981998908,0.8664106726646423,0.6448666453361511,0.7999474823474884,0.7556386888027191,0.6448667049407959,0.7999474823474884,0.7397873878479003,0.7450858592987061
pair_039,SetA,-0.10000000000000003,-3.8000000000000003,0.08966743981998926,0.866912305355072,0.6462154388427734,0.8007032811641693,0.7565639317035675,0.646215558052063,0.8007032811641693,0.7412676453590392,0.7465978026390075
pair_039,SetA,-0.050000000000000044,-3.75,0.03966743981998899,0.8672053217887878,0.6469873189926147,0.8011399209499359,0.7570963203907013,0.6469873189926147,0.8011399209499359,0.7426014184951782,0.7478440344333649
pair_039,SetA,-5.551115123125783e-17,-3.7,0.01033256018001083,0.8672831058502197,0.6469247341156006,0.8011756122112274,0.7571039497852325,0.6469247937202454,0.8011756122112274,0.7435998797416686,0.7486476778984069
pair_039,SetA,0.04999999999999993,-3.6500000000000004,0.06033256018001065,0.86713045835495,0.6461893320083618,0.8008481204509735,0.7566598951816559,0.6461893320083618,0.8008481204509735,0.7435853421688079,0.7486308515071869
pair_039,SetA,0.09999999999999992,-3.6,0.11033256018001092,0.8667901158332825,0.6448794007301331,0.8002168655395507,0.755834698677063,0.6448792815208435,0.8002168655395507,0.7429378092288971,0.7481598377227783
pair_039,SetA,0.1499999999999999,-3.5500000000000003,0.16033256018001074,0.8661410808563232,0.6425668597221375,0.7990688323974608,0.7543540000915527,0.6425669193267822,0.7990688323974608,0.741694837808609,0.7470021724700927
pair_039,SetA,0.1999999999999999,-3.5000000000000004,0.21033256018001056,0.8652772903442383,0.6396452784538269,0.7975876688957213,0.7524612545967102,0.6396452188491821,0.7975876688957213,0.7395855069160461,0.7450240194797515
pair_039,SetA,0.24999999999999983,-3.45,0.26033256018001083,0.8641546964645386,0.6358838081359863,0.7956733942031861,0.7500191926956177,0.6358836889266968,0.7956733942031861,0.7373658657073974,0.7429689943790436
pair_039,SetA,0.2999999999999999,-3.4000000000000004,0.31033256018001065,0.8628222346305847,0.6319239139556885,0.7935528099536896,0.7473731935024261,0.6319241523742676,0.7935528099536896,0.7347777903079986,0.7403469741344452
pair_041,SetA,-0.3,-0.8500000000000001,0.30911806028502875,0.8870815634727478,0.6338423490524292,0.8111097812652587,0.7604619264602661,0.6338422894477844,0.8111097812652587,0.7620606482028961,0.767637425661087
pair_041,SetA,-0.25,-0.8,0.2591180602850287,0.8890736699104309,0.641255795955658,0.8147283434867858,0.7651647925376892,0.6412559151649475,0.8147283434867858,0.7654599666595459,0.7709578812122344
pair_041,SetA,-0.2,-0.75,0.20911806028502866,0.8907976746559143,0.6480980515480042,0.8179877877235413,0.7694478631019592,0.6480980515480042,0.8179877877235413,0.767887681722641,0.7735278189182281
pair_041,SetA,-0.15000000000000002,-0.7000000000000001,0.15911806028502873,0.8921390771865845,0.6536836624145508,0.8206024527549743,0.7729113698005676,0.6536836624145508,0.8206024527549743,0.7701225876808167,0.7759113550186156
pair_041,SetA,-0.10000000000000003,-0.6500000000000001,0.1091180602850288,0.893127977848053,0.6579939723014832,0.8225877940654754,0.7755610048770905,0.6579940319061279,0.8225877940654754,0.7722005784511565,0.7779576659202575
pair_041,SetA,-0.050000000000000044,-0.6000000000000001,0.05911806028502875,0.8937429189682007,0.6606510877609253,0.823815369606018,0.777197003364563,0.6606510877609253,0.823815369606018,0.7731800675392151,0.7790173768997192
pair_041,SetA,-5.551115123125783e-17,-0.55,0.009118060285028706,0.8939939737319946,0.6621458530426025,0.824439537525177,0.7780699133872986,0.6621458530426025,0.824439537525177,0.7747007310390472,0.7803932428359984
pair_041,SetA,0.04999999999999993,-0.5000000000000001,0.04088193971497123,0.8939309120178223,0.6619206666946411,0.8243278741836547,0.7779258489608765,0.6619207859039307,0.8243278741836547,0.7746546208858489,0.7805260896682739
pair_041,SetA,0.09999999999999992,-0.4500000000000001,0.09088193971497122,0.8934906721115112,0.6597071886062622,0.8233555912971496,0.7765988707542419,0.6597070693969727,0.8233555912971496,0.7743798613548278,0.7800940811634063
pair_041,SetA,0.1499999999999999,-0.40000000000000013,0.1408819397149712,0.892706573009491,0.6567938327789307,0.8219327330589294,0.7747501730918884,0.6567937731742859,0.8219327330589294,0.773320585489273,0.7792428791522978
pair_041,SetA,0.1999999999999999,-0.35000000000000014,0.1908819397149712,0.8915956020355225,0.6522582769393921,0.8197944045066833,0.7719269394874573,0.6522582769393921,0.8197944045066833,0.7721816599369049,0.7780495226383208
pair_041,SetA,0.24999999999999983,-0.3000000000000002,0.24088193971497113,0.8901575803756714,0.6460155844688416,0.8169150352478027,0.7680866718292236,0.6460157632827759,0.8169150352478027,0.7700269401073456,0.7757578670978547
pair_041,SetA,0.2999999999999999,-0.25000000000000017,0.29088193971497117,0.8882939219474792,0.6387380361557007,0.8134271919727325,0.7635160386562347,0.6387381553649902,0.8134271919727325,0.7668962895870208,0.7726380169391632
pair_047,SetA,-0.3,2.45,0.3107654897620984,0.8274118304252625,0.5896827578544617,0.7560930728912353,0.7085472345352173,0.5896826386451721,0.7560930728912353,0.6967631220817565,0.7024763226509093
pair_047,SetA,-0.25,2.5,0.26076548976209857,0.829481303691864,0.595207154750824,0.7591990590095519,0.712344229221344,0.595207154750824,0.7591990590095519,0.6999708712100982,0.7056037664413451
pair_047,SetA,-0.2,2.55,0.21076548976209875,0.8311262726783752,0.5993703007698059,0.7615994811058044,0.7152482867240906,0.5993703007698059,0.7615994811058044,0.701796293258667,0.7074945211410522
pair_047,SetA,-0.15000000000000002,2.6,0.16076548976209848,0.8324980735778809,0.6028216481208801,0.7635951459407806,0.7176598608493805,0.6028216481208801,0.7635951459407806,0.7030844390392302,0.7088334619998932
pair_047,SetA,-0.10000000000000003,2.65,0.11076548976209866,0.8335076570510864,0.60541170835495,0.7650788724422455,0.7194596827030182,0.60541170835495,0.7650788724422455,0.7042800426483153,0.7099296748638153
pair_047,SetA,-0.050000000000000044,2.7,0.06076548976209839,0.8341881036758423,0.6070119738578796,0.7660353183746337,0.7206001281738281,0.607012152671814,0.7660353183746337,0.7054184556007385,0.7110557198524474
pair_047,SetA,-5.551115123125783e-17,2.75,0.010765489762098568,0.8345192670822144,0.6077436804771423,0.7664866089820862,0.7211315035820007,0.6077437400817871,0.7664866089820862,0.7052242219448089,0.7109503030776978
pair_047,SetA,0.04999999999999993,2.8,0.039234510237901254,0.8344746828079224,0.6075529456138611,0.7663981795310973,0.7210138440132141,0.6075530052185059,0.7663981795310973,0.7047904908657074,0.7106666028499602
pair_047,SetA,0.09999999999999992,2.85,0.08923451023790152,0.8341251611709595,0.6061500310897827,0.7657326757907867,0.7201376855373383,0.606150209903717,0.7657326757907867,0.7038945257663726,0.7099178612232208
pair_047,SetA,0.1499999999999999,2.9,0.13923451023790134,0.8334493637084961,0.6040527820587158,0.7646304249763489,0.7187511324882507,0.6040529012680054,0.7646304249763489,0.7032238662242889,0.7092144548892975
pair_047,SetA,0.1999999999999999,2.9499999999999997,0.18923451023790117,0.8324683904647827,0.600921094417572,0.763004183769226,0.716694712638855,0.6009210348129272,0.763004183769226,0.7021203458309173,0.7079160094261169
pair_047,SetA,0.24999999999999983,3.0,0.23923451023790143,0.8310427069664001,0.5969237685203552,0.7608070433139801,0.7139832675457001,0.596923828125,0.7608070433139801,0.7001886367797852,0.7059467375278472
pair_047,SetA,0.2999999999999999,3.05,0.28923451023790125,0.8293290734291077,0.5921535491943359,0.7581764698028564,0.710741400718689,0.5921537280082703,0.7581764698028564,0.6975883543491362,0.703381460905075
pair_049,SetA,-0.3,2.1500000000000004,0.3263897599482366,0.8409529328346252,0.6543056964874268,0.7849587440490722,0.7476292848587036,0.654305636882782,0.7849587440490722,0.711581403017044,0.716865074634552
pair_049,SetA,-0.25,2.2,0.2763897599482368,0.8421151041984558,0.6578541398048401,0.7868368506431579,0.7499846816062927,0.6578542590141296,0.7868368506431579,0.7145097076892852,0.7195676565170288
pair_049,SetA,-0.2,2.25,0.22638975994823696,0.8431265950202942,0.6609048247337341,0.788460099697113,0.7520157694816589,0.6609049439430237,0.788460099697113,0.715843254327774,0.7208389103412627
pair_049,SetA,-0.15000000000000002,2.3000000000000003,0.1763897599482367,0.8438973426818848,0.663373589515686,0.7897401988506316,0.753635436296463,0.6633735299110413,0.7897401988506316,0.7158667683601379,0.7208839237689971
pair_049,SetA,-0.10000000000000003,2.35,0.12638975994823687,0.8445366621017456,0.6654872298240662,0.7908218681812286,0.7550120055675507,0.6654873490333557,0.7908218681812286,0.7156566381454468,0.7207792937755584
pair_049,SetA,-0.050000000000000044,2.4000000000000004,0.0763897599482366,0.8449034094810486,0.6668628454208374,0.7914912223815918,0.7558830976486206,0.6668627858161926,0.7914912223815918,0.71530122756958,0.7206041395664214
pair_049,SetA,-5.551115123125783e-17,2.45,0.02638975994823678,0.845135509967804,0.6678653359413147,0.7919544219970702,0.7565003633499146,0.6678652167320251,0.7919544219970702,0.7152343094348907,0.7205431759357452
pair_049,SetA,0.04999999999999993,2.5,0.023610240051763043,0.8451325297355652,0.6683863401412964,0.792108690738678,0.7567594647407532,0.6683863997459412,0.792108690738678,0.715348356962204,0.7204110085964203
pair_049,SetA,0.09999999999999992,2.5500000000000003,0.07361024005176331,0.8449426889419556,0.668421745300293,0.7919863522052765,0.7566821277141571,0.6684215664863586,0.7919863522052765,0.7153425753116607,0.7202881574630736
pair_049,SetA,0.1499999999999999,2.6,0.12361024005176313,0.8445371389389038,0.6677570939064026,0.7915031254291534,0.7561471164226532,0.6677570939064026,0.7915031254291534,0.7148347675800323,0.7198323190212249
pair_049,SetA,0.1999999999999999,2.65,0.17361024005176295,0.8439525365829468,0.6666704416275024,0.7907679259777068,0.755311518907547,0.6666705012321472,0.7907679259777068,0.7132466912269593,0.7185426950454712
pair_049,SetA,0.24999999999999983,2.7,0.22361024005176322,0.843122661113739,0.6647957563400269,0.7896245718002319,0.7539591789245605,0.6647956967353821,0.7896245718002319,0.7117183983325958,0.7170862257480621
pair_049,SetA,0.2999999999999999,2.75,0.27361024005176304,0.8422307968139648,0.6627968549728394,0.7884006321430206,0.7525138556957245,0.6627969145774841,0.7884006321430206,0.7101353704929352,0.7155413746833801
pair_051,SetA,-0.3,-2.75,0.39639200851745304,0.847095251083374,0.6418519616127014,0.7855222463607788,0.7444735765457153,0.6418519020080566,0.7855222463607788,0.7083330929279327,0.7135565578937529
pair_051,SetA,-0.25,-2.7,0.3463920085174532,0.848097562789917,0.643214762210846,0.7866327047348022,0.7456561326980591,0.6432147026062012,0.7866327047348022,0.7090250253677368,0.7144069492816925
pair_051,SetA,-0.2,-2.6500000000000004,0.2963920085174534,0.8488914370536804,0.6444470882415771,0.7875581324100495,0.7466692626476288,0.6444470882415771,0.7875581324100495,0.7095441460609435,0.7148673355579376
pair_051,SetA,-0.15000000000000002,-2.6,0.24639200851745313,0.8495213985443115,0.6451491117477417,0.7882097125053404,0.7473352551460266,0.6451491117477417,0.7882097125053404,0.7094874501228332,0.7148432731628417
pair_051,SetA,-0.10000000000000003,-2.5500000000000003,0.1963920085174533,0.8499048948287964,0.6454090476036072,0.7885561406612396,0.7476569712162018,0.6454090476036072,0.7885561406612396,0.7094089090824127,0.7147430658340455
pair_051,SetA,-0.050000000000000044,-2.5,0.14639200851745304,0.8501755595207214,0.6452303528785706,0.7886920332908629,0.7477030158042908,0.6452304720878601,0.7886920332908629,0.708319616317749,0.7138659060001373
pair_051,SetA,-5.551115123125783e-17,-2.45,0.09639200851745322,0.8502966165542603,0.644792377948761,0.788645327091217,0.7475444674491882,0.6447923183441162,0.788645327091217,0.7070842862129211,0.7127859830856322
pair_051,SetA,0.04999999999999993,-2.4000000000000004,0.0463920085174534,0.8502119779586792,0.6438179016113281,0.7882937550544739,0.7470149397850037,0.6438179016113281,0.7882937550544739,0.7066064417362212,0.7124245882034301
pair_051,SetA,0.09999999999999992,-2.35,0.0036079914825468684,0.850009560585022,0.6427246928215027,0.7878240823745727,0.7463670969009399,0.6427246332168579,0.7878240823745727,0.7061763644218444,0.7118451178073882
pair_051,SetA,0.1499999999999999,-2.3000000000000003,0.05360799148254669,0.8496743440628052,0.6414321660995483,0.7872016549110412,0.745553195476532,0.6414320468902588,0.7872016549110412,0.7063261687755584,0.7116311907768249
pair_051,SetA,0.1999999999999999,-2.2500000000000004,0.10360799148254651,0.8490771651268005,0.6395909786224365,0.7862313270568847,0.7443341016769409,0.6395910382270813,0.7862313270568847,0.7052253365516662,0.7107609391212464
pair_051,SetA,0.24999999999999983,-2.2,0.15360799148254678,0.8483611941337585,0.6377769708633423,0.7851859271526336,0.7430690824985504,0.6377769708633423,0.7851859271526336,0.7044878900051116,0.7099388241767883
pair_051,SetA,0.2999999999999999,-2.1500000000000004,0.2036079914825466,0.847464382648468,0.635475218296051,0.7838676691055297,0.7414698600769043,0.6354753375053406,0.7838676691055297,0.7037039935588837,0.7091018438339233
pair_052,SetA,-0.3,-0.55,0.3240609150417113,0.7288926243782043,0.5458680987358093,0.6739852309226989,0.6373803019523621,0.5458679795265198,0.6739852309226989,0.6047050833702087,0.6105919897556304
pair_052,SetA,-0.25,-0.5,0.27406091504171126,0.734366238117218,0.5558384656906128,0.6808079600334167,0.6451024413108826,0.5558386445045471,0.6808079600334167,0.6114696085453033,0.6172889471054077
pair_052,SetA,-0.2,-0.45,0.2240609150417113,0.7388294339179993,0.5635759830474854,0.6862534523010253,0.6512027978897095,0.5635761618614197,0.6862534523010253,0.6169864177703857,0.6227637588977813
pair_052,SetA,-0.15000000000000002,-0.4,0.1740609150417113,0.7423797249794006,0.5695109367370605,0.690519106388092,0.655945360660553,0.5695109963417053,0.690519106388092,0.6199319779872894,0.6262025952339172
pair_052,SetA,-0.10000000000000003,-0.35000000000000003,0.12406091504171132,0.744928240776062,0.5737565755844116,0.6935767233371735,0.6593423783779144,0.5737565159797668,0.6935767233371735,0.6220026552677154,0.6284752666950225
pair_052,SetA,-0.050000000000000044,-0.30000000000000004,0.07406091504171133,0.7465909719467163,0.5762376189231873,0.6954849302768706,0.661414235830307,0.5762374997138977,0.6954849302768706,0.6236836016178131,0.6303277730941772
pair_052,SetA,-5.551115123125783e-17,-0.25000000000000006,0.024060915041711345,0.7471438646316528,0.5768429040908813,0.6960536122322082,0.6619934439659119,0.5768430233001709,0.6960536122322082,0.6235812544822693,0.6304281175136566
pair_052,SetA,0.04999999999999993,-0.20000000000000007,0.025939084958288644,0.7467557787895203,0.5756182670593262,0.6954145967960357,0.6611871421337128,0.5756185054779053,0.6954145967960357,0.6245691359043121,0.6308732509613036
pair_052,SetA,0.09999999999999992,-0.15000000000000008,0.07593908495828863,0.7452566027641296,0.5726356506347656,0.6934703350067138,0.65894615650177,0.5726357102394104,0.6934703350067138,0.6223872661590576,0.6287916123867034
pair_052,SetA,0.1499999999999999,-0.10000000000000009,0.12593908495828862,0.7430263757705688,0.568027138710022,0.6905265510082244,0.6555266678333282,0.5680269598960876,0.6905265510082244,0.6210771143436432,0.6268603205680847
pair_052,SetA,0.1999999999999999,-0.0500000000000001,0.1759390849582886,0.7396311163902283,0.5612833499908447,0.6861267328262328,0.6504571437835693,0.5612831711769104,0.6861267328262328,0.6150696575641632,0.6212815940380096
pair_052,SetA,0.24999999999999983,-1.6653345369377348e-16,0.22593908495828854,0.7348810434341431,0.5525831580162048,0.6801916778087616,0.643732100725174,0.5525831580162048,0.6801916778087616,0.6006232053041458,0.6093354105949402
pair_052,SetA,0.2999999999999999,0.04999999999999988,0.27593908495828856,0.7301942706108093,0.5429500937461853,0.6740209817886352,0.6365721225738525,0.5429499745368958,0.6740209817886352,0.6019715130329132,0.6082390189170837
pair_053,SetA,-0.3,-5.05,0.25781137420874956,0.7981778383255005,0.6468324065208435,0.7474929571151733,0.7137030363082886,0.6292282342910767,0.7474929571151733,0.6636498510837554,0.6692076265811919
pair_053,SetA,-0.25,-5.0,0.20781137420874973,0.7994489669799805,0.6490575075149536,0.7489905536174774,0.7153516113758087,0.631254255771637,0.7489905536174774,0.6652290463447571,0.6707353115081787
pair_053,SetA,-0.2,-4.95,0.1578113742087499,0.8004265427589417,0.6503263711929321,0.7501226425170897,0.716586709022522,0.6327468752861023,0.7501226425170897,0.66589395403862,0.671502947807312
pair_053,SetA,-0.15000000000000002,-4.9,0.10781137420875009,0.801264762878418,0.6514750719070435,0.7511221170425414,0.7176936864852905,0.6341226100921631,0.7511221170425414,0.6659294307231903,0.6719108819961548
pair_053,SetA,-0.10000000000000003,-4.85,0.05781137420874938,0.8018205165863037,0.652472972869873,0.7518985629081726,0.7186172604560852,0.6354140043258667,0.7518985629081726,0.6653391063213349,0.6716566979885101
pair_053,SetA,-0.050000000000000044,-4.8,0.007811374208749555,0.8021236658096313,0.6527612209320068,0.7522561430931091,0.719011127948761,0.6358985900878906,0.7522561430931091,0.6658848643302917,0.6722349643707275
pair_053,SetA,-5.551115123125783e-17,-4.75,0.04218862579125027,0.8021708130836487,0.6525941491127014,0.752307653427124,0.7190655469894409,0.6359602808952332,0.752307653427124,0.666065090894699,0.6723205029964446
pair_053,SetA,0.04999999999999993,-4.7,0.09218862579125009,0.8019524812698364,0.6518368124961853,0.7520292937755585,0.7187471687793732,0.6355418562889099,0.7520292937755585,0.665794950723648,0.6719171345233917
pair_053,SetA,0.09999999999999992,-4.65,0.1421886257912499,0.8015283942222595,0.6502493619918823,0.7513950824737549,0.7179728746414185,0.6344173550605774,0.7513950824737549,0.6649188578128814,0.6708927035331725
pair_053,SetA,0.1499999999999999,-4.6,0.19218862579125062,0.8008400797843933,0.6484403014183044,0.7504953026771545,0.7169321179389954,0.6330241560935974,0.7504953026771545,0.6639249444007873,0.669671255350113
pair_053,SetA,0.1999999999999999,-4.55,0.24218862579125044,0.7998642921447754,0.6456632614135742,0.7491626918315887,0.715361624956131,0.6308589577674866,0.7491626918315887,0.6628427982330323,0.668505859375
pair_053,SetA,0.24999999999999983,-4.5,0.29218862579125027,0.7986436486244202,0.642937421798706,0.7475854039192199,0.7135465741157532,0.6284494996070862,0.7475854039192199,0.6613757073879241,0.6669952869415283
pair_053,SetA,0.2999999999999999,-4.45,0.3421886257912501,0.7972691059112549,0.6389973759651184,0.7455810070037842,0.7111222743988037,0.6249754428863525,0.7455810070037842,0.6605035066604613,0.6663375198841095
pair_054,SetA,-0.3,3.4000000000000004,0.30401148759190555,0.7140028476715088,0.5576255917549133,0.6670896351337432,0.6358141601085663,0.5576254725456238,0.6670896351337432,0.5998428583145141,0.6065691828727722
pair_054,SetA,-0.25,3.45,0.2540114875919057,0.7180677056312561,0.5638988614082336,0.6718170702457428,0.6409833133220673,0.5638989210128784,0.6718170702457428,0.6054564774036407,0.6120998561382294
pair_054,SetA,-0.2,3.5,0.2040114875919059,0.721424400806427,0.5692732930183411,0.6757790505886078,0.6453488171100616,0.5692732334136963,0.6757790505886078,0.6112551510334014,0.6176369488239288
pair_054,SetA,-0.15000000000000002,3.5500000000000003,0.15401148759190564,0.7240656018257141,0.5732764601707458,0.6788288235664368,0.6486709713935852,0.5732763409614563,0.6788288235664368,0.6160689115524292,0.622210043668747
