threshold,weighted_loc,loc_points,f1_rej,rej_points,false_rejects,false_accepts,rho,cal_points,total
0.637,69.61309523809524,27.8452380952381,0.4235294117647059,6.352941176470588,27,22,0.5824380160991935,5.824380160991936,73.02255943270063
0.638,69.61309523809524,27.8452380952381,0.4235294117647059,6.352941176470588,27,22,0.5824380160991935,5.824380160991936,73.02255943270063
0.639,69.61309523809524,27.8452380952381,0.4235294117647059,6.352941176470588,27,22,0.5824380160991935,5.824380160991936,73.02255943270063
0.64,69.61309523809524,27.8452380952381,0.4235294117647059,6.352941176470588,27,22,0.5824380160991935,5.824380160991936,73.02255943270063
0.641,69.61309523809524,27.8452380952381,0.4235294117647059,6.352941176470588,27,22,0.5824380160991935,5.824380160991936,73.02255943270063
0.642,69.61309523809524,27.8452380952381,0.4235294117647059,6.352941176470588,27,22,0.5824380160991935,5.824380160991936,73.02255943270063
0.643,69.61309523809524,27.8452380952381,0.4235294117647059,6.352941176470588,27,22,0.5824380160991935,5.824380160991936,73.02255943270063
0.644,69.61309523809524,27.8452380952381,0.4235294117647059,6.352941176470588,27,22,0.5824380160991935,5.824380160991936,73.02255943270063
0.645,69.61309523809524,27.8452380952381,0.4235294117647059,6.352941176470588,27,22,0.5824380160991935,5.824380160991936,73.02255943270063
0.646,69.61309523809524,27.8452380952381,0.4235294117647059,6.352941176470588,27,22,0.5824380160991935,5.824380160991936,73.02255943270063
